# Works excluded from search/collections (indexed: false at build time).
#
# TWO PRUNE WAVES (third column says which):
#  1. numeric mbcov  — 2026-07-23 coverage prune (see curation/decision-data/FINDINGS.md §5.3
#     and curation/INDEX_DECISIONS.md; per-work snapshot: curation/decision-data/site_index_scored.csv):
#     REMOVE = mbcov < 5 AND not blind-spot-whitelisted AND not verified-canonical.
#     NOTE: mbcov was fuzzy-title-matched and inflated for generic titles.
#  2. 'ledger-cleanup' — 2026-07-31 convergence on the bluegrass canon. KEEP needed
#     two independent signals: any two of {MB coverage, Strum Machine catalog,
#     BluegrassLyrics.com} — or instrumental jam canon (tune list/tab/ABC), a
#     curated-bluegrass-artist credit, or user origin. Single-signal rows pruned.
#     Every pruned title was then manually reviewed (163 rescued via keep:).
#
# POLICY (Mike, 2026-07-31): the searchable index is deliberately bluegrass +
# bluegrass-adjacent. The full archive stays on disk and resolves by direct URL;
# nothing here is deleted, and anything can come back later.
#
# Non-destructive: works stay on disk and resolve by direct URL; user-origin
# works are never pruned regardless of this list; registry keep: entries win.
#
# RESTORE a song:  ./scripts/utility curate unprune <work-id> --reason "..."
# RESTORE in bulk: delete rows here (or add keep: entries), then rebuild.
id,title,mbcov
i-m-gonna-find-you,I'm Gonna Find You,ledger-cleanup
i-m-gonna-have-a-little-talk-with-jesus,I'm Gonna Have A Little Talk With Jesus,ledger-cleanup
i-m-gonna-hire-a-wino-to-decorate-our-home,I'm Gonna Hire A Wino To Decorate Our Home,ledger-cleanup
i-m-gonna-keep-on-loving-you,I'm Gonna Keep On Loving You,ledger-cleanup
i-m-gonna-leave-you-tomorrow,I'm Gonna Leave You Tomorrow,ledger-cleanup
i-m-gonna-love-you-back-to-loving-me-again,I'm Gonna Love You Back To Loving Me Again,ledger-cleanup
i-m-gonna-love-you-too,I'm Gonna Love You Too,ledger-cleanup
i-m-gonna-set-my-foot-down,I'm Gonna Set My Foot Down,ledger-cleanup
i-m-gonna-tell-santa-clause-on-you,I'm Gonna Tell Santa Clause On You,ledger-cleanup
i-m-gonna-walk-and-talk-with-my-lord,I'm Gonna Walk And Talk With My Lord,ledger-cleanup
i-m-happy-just-to-dance-with-you,I'm Happy Just To Dance With You,ledger-cleanup
i-m-happy-with-you,I'm Happy With You,ledger-cleanup
i-m-here-to-help,I'm Here To Help,ledger-cleanup
i-m-hogtied-over-you,I'm Hogtied Over You,ledger-cleanup
i-m-just-someone-you-run-from,I'm Just Someone You Run From,ledger-cleanup
i-m-knee-deep-in-love-with-you,I'm Knee Deep In Love With You,ledger-cleanup
i-m-letting-you-go,I'm Letting You Go,ledger-cleanup
i-m-letting-you-go-1,I'm Letting You Go,ledger-cleanup
i-m-living-in-sunshine,I'm Living In Sunshine,ledger-cleanup
i-m-lonely-and-blue,I'm Lonely And Blue,ledger-cleanup
i-m-lonesome-for-trouble-tonight,I'm Lonesome For Trouble Tonight,ledger-cleanup
i-m-long-gone,I'm Long Gone,ledger-cleanup
i-m-longing-for-home,I'm Longing For Home,ledger-cleanup
i-m-looking-for-blue-eyes,I'm Looking For Blue Eyes,ledger-cleanup
i-m-losing-you,I'm Losing You,ledger-cleanup
i-m-lost-between-right-and-wrong,I'm Lost Between Right And Wrong,ledger-cleanup
i-m-making-love-to-a-stranger,I'm Making Love To A Stranger,ledger-cleanup
i-m-movin-on-to-glory,I'm Movin' On To Glory,ledger-cleanup
i-m-mr-blue,I'm Mr. Blue,ledger-cleanup
i-m-no-angel,I'm No Angel,ledger-cleanup
i-m-not-as-strong-as-i-used-to-be,I'm Not As Strong As I Used To Be,ledger-cleanup
i-m-not-blaming-you,I'm Not Blaming You,ledger-cleanup
i-m-not-coming-home-anymore,I'm Not Coming Home Anymore,ledger-cleanup
i-m-not-crazy-yet,I'm not Crazy Yet,ledger-cleanup
i-m-not-gonna-cry-for-you,I'm Not Gonna Cry For You,ledger-cleanup
i-m-not-me-without-you-anymore,I'm Not Me Without You Anymore,ledger-cleanup
i-m-not-the-man-i-used-to-be,I'm Not The Man I Used To Be,ledger-cleanup
i-m-not-up-to-feelin-down-tonight,I'm Not Up to Feelin' Down Tonight,ledger-cleanup
i-m-nothing-to-you,I'm Nothing To You,ledger-cleanup
i-m-on-my-way,I'm On My Way,ledger-cleanup
i-m-on-my-way-home,I'm On My Way Home,ledger-cleanup
i-m-only-going-crazy,I'm Only Going Crazy,ledger-cleanup
i-m-playing-for-you,I'm Playing For You,ledger-cleanup
i-m-ready-for-the-times-to-get-better,I'm Ready For The Times To Get Better,ledger-cleanup
i-m-sending-you-red-roses,I'm Sending You Red Roses,ledger-cleanup
i-m-set-free,I'm Set Free,ledger-cleanup
i-m-setting-you-free,I'm Setting You Free,ledger-cleanup
i-m-so-afraid-of-losing-you-again,I'm So Afraid of Losing You Again,ledger-cleanup
i-m-so-in-love-with-you,I'm So In Love With You,ledger-cleanup
i-m-so-miserable-without-you,I'm So Miserable Without You,ledger-cleanup
i-m-so-tired-of-going-home-all-by-myself,I'm So Tired Of Going Home All By Myself,ledger-cleanup
i-m-so-used-to-loving-you,I'm So Used To Loving You,ledger-cleanup
i-m-sorry-for-you-my-friend,I'm Sorry For You My Friend,ledger-cleanup
i-m-sorry-i-made-you-cry,I'm Sorry I Made You Cry,ledger-cleanup
i-m-sorry-we-said-goodbye,I'm Sorry We Said Goodbye,ledger-cleanup
i-m-spending-christmas-with-you,I'm Spending Christmas With You,ledger-cleanup
i-m-standing-at-the-end-of-my-world,I'm Standing At The End Of My World,ledger-cleanup
i-m-still-a-fool-for-you,I'm Still A Fool For You,ledger-cleanup
i-m-still-crazy,I'm Still Crazy,ledger-cleanup
i-m-still-here-you-re-still-gone,I'm Still Here You're Still Gone,ledger-cleanup
i-m-still-looking-for-you,I'm Still Looking For You,ledger-cleanup
i-m-the-one-you-can-turn-to,I'm The One You Can Turn To,ledger-cleanup
i-m-the-only-thing-i-ll-hold-against-you,I'm The Only Thing I'll Hold Against You,ledger-cleanup
i-m-thru-wastin-time-on-you,I'm Thru Wastin' Time On You,ledger-cleanup
i-m-tired-of-being-something,I'm Tired Of Being Something,ledger-cleanup
i-m-turning-you-loose,I'm Turning You Loose,ledger-cleanup
i-m-waiting-just-for-you-1,I'm Waiting Just For You,ledger-cleanup
i-m-walking,I'm Walking,ledger-cleanup
i-m-walking-behind-you,I'm Walking Behind You,ledger-cleanup
i-m-wastin-my-tears-on-you,I'm Wastin' My Tears On You,ledger-cleanup
i-m-wearing-my-heart-away-for-you,I'm Wearing My Heart Away For You,ledger-cleanup
i-m-working-on-a-road,I'm Working On A Road,ledger-cleanup
i-made-you-a-woman,I Made You A Woman,ledger-cleanup
i-married-you-for-love,I Married You For Love,ledger-cleanup
i-may-never-get-to-heaven,I May Never Get to Heaven,ledger-cleanup
i-miss-you-already,I Miss You Already,ledger-cleanup
i-miss-you-most-in-the-winter-time,I Miss You Most In The Winter Time,ledger-cleanup
i-miss-you-so,I Miss You So,ledger-cleanup
i-must-be-doin-something-right,I Must Be Doin' Something Right,ledger-cleanup
i-must-be-getting-over-you,I Must Be Getting Over You,ledger-cleanup
i-must-forget-you,I Must Forget You,ledger-cleanup
i-must-have-done-something-bad,I Must Have Done Something Bad,ledger-cleanup
i-narrowed-this-triangle-down-to-two,I Narrowed This Triangle Down To Two,ledger-cleanup
i-need-more-of-you,I Need More Of You,ledger-cleanup
i-need-somebody-to-love-me,I Need Somebody To Love Me,ledger-cleanup
i-need-to-talk-to-you,I Need To Talk To You,ledger-cleanup
i-need-you-like-a-hole-in-my-head,I Need You Like A Hole In My Head,ledger-cleanup
i-need-you-now,I Need You Now,ledger-cleanup
i-need-you-so,I Need You So,ledger-cleanup
i-need-you-strong-for-me,I Need You Strong for Me,ledger-cleanup
i-never-got-over-you,I Never Got Over You,ledger-cleanup
i-never-let-you-cross-my-mind,I Never Let You Cross My Mind,ledger-cleanup
i-never-miss-a-day-missing-you,I Never Miss A Day Missing You,ledger-cleanup
i-never-really-missed-you-till-you-were-gone,I Never Really Missed You (Till You Were Gone),ledger-cleanup
i-never-spend-a-christmas-that-i-don-t-think-of-you,I Never Spend A Christmas That I Don't Think Of You,ledger-cleanup
i-only-make-you-happy-when-i-cry,I Only Make You Happy When I Cry,ledger-cleanup
i-only-miss-you-on-weak-days,I Only Miss You On Weak Days,ledger-cleanup
i-only-see-you,I Only See You,ledger-cleanup
i-owe-the-world-to-you,I Owe The World To You,ledger-cleanup
i-prayed-for-an-angel,I Prayed for an Angel,ledger-cleanup
i-promise-you,I Promise You,ledger-cleanup
i-promised-you-the-world,I Promised You The World,ledger-cleanup
i-put-the-blue-in-her-eyes,I Put the Blue in Her Eyes,ledger-cleanup
i-remember-you-lyrics-chords,I Remember You Lyrics Chords,ledger-cleanup
i-rise-i-fall,I Rise I Fall,ledger-cleanup
i-saw-my-castles-fall-today,I Saw My Castles Fall Today,ledger-cleanup
i-saw-you-face-in-the-moon,I Saw You Face in the Moon,ledger-cleanup
i-saw-you-today,I Saw You Today,ledger-cleanup
i-see-an-angel-everyday,I See An Angel Everyday,ledger-cleanup
i-see-heaven-in-you,I See Heaven In You,ledger-cleanup
i-see-the-want-to-in-your-eyes,I See The Want To In Your Eyes,ledger-cleanup
i-shall-be-at-home-with-jesus,I Shall Be At Home With Jesus,ledger-cleanup
i-should-be-with-you,I Should Be With You,ledger-cleanup
i-should-have-known-you-lord,I Should Have Known You Lord,ledger-cleanup
i-start-losing-you-all-over-again,I Start Losing You All Over Again,ledger-cleanup
i-still-believe-in-fairy-tales,I Still Believe In Fairy Tales,ledger-cleanup
i-still-believe-in-waltzes,I Still Believe In Waltzes,ledger-cleanup
i-still-belong-to-you,I Still Belong To You,ledger-cleanup
i-still-can-t-believe-you-re-gone,I Still Can't Believe You're Gone,ledger-cleanup
i-still-dream-about-you,I Still Dream About You,ledger-cleanup
i-still-feel-the-same-about-you,I Still Feel The Same About You,ledger-cleanup
i-still-love-you-enough,I Still Love You Enough,ledger-cleanup
i-still-sing-the-old-songs,I Still Sing The Old Songs,ledger-cleanup
i-still-sing-the-old-songs-1,I Still Sing The Old Songs,ledger-cleanup
i-still-wish-the-very-best-for-you,I Still Wish The Very Best For You,ledger-cleanup
i-stopped-living-yesterday,I Stopped Living Yesterday,ledger-cleanup
i-take-it-on-home,I Take It On Home,ledger-cleanup
i-talk-to-jesus-every-day,I Talk To Jesus Every Day,ledger-cleanup
i-talk-to-myself-about-you,I Talk To Myself About You,ledger-cleanup
i-talk-to-the-waves-lyrics-chords,I Talk To The Waves Lyrics Chords,ledger-cleanup
i-talked-about-you-all-over-town,I Talked About You All Over Town,ledger-cleanup
i-thank-god-for-you,I Thank God For You,ledger-cleanup
i-thank-him-for-sending-me-you,I Thank Him For Sending Me You,ledger-cleanup
i-thank-you-lord,I Thank You Lord,ledger-cleanup
i-think-ive-got-a-love-on-for-you,I Think I’ve Got A Love On For You,ledger-cleanup
i-thought-about-you,I Thought About You,ledger-cleanup
i-thought-about-you-lord,I Thought About You Lord,ledger-cleanup
i-thought-i-d-never-fall-in-love-again,I Thought I'd Never Fall In Love Again,ledger-cleanup
i-thought-it-was-you,I Thought It Was You,ledger-cleanup
i-thought-of-you,I Thought Of You,ledger-cleanup
i-told-them-all-about-you,I Told Them All About You,ledger-cleanup
i-told-you-so,I Told You So,ledger-cleanup
i-told-you-so-1,I Told You So,ledger-cleanup
i-turn-my-mind-on-you,I Turn My Mind On You,ledger-cleanup
i-turn-to-you,I Turn To You,ledger-cleanup
i-used-it-all-on-you,I Used It All On You,ledger-cleanup
i-used-it-all-on-you-1,I Used It All On You,ledger-cleanup
i-used-to-love-you,I Used To Love You,ledger-cleanup
i-ve-already-loved-you-in-my-mind,I've Already Loved You In My Mind,ledger-cleanup
i-ve-always-been-crazy,I've Always Been Crazy,ledger-cleanup
i-ve-been-down-that-road-before,I've Been Down That Road Before,ledger-cleanup
i-ve-been-loving-you-too-long,I've Been Loving You Too Long,ledger-cleanup
i-ve-been-needing-someone-like-you,I've Been Needing Someone Like You,ledger-cleanup
i-ve-called-to-say-i-love-you-one-more-time,I've Called To Say I Love You One More Time,ledger-cleanup
i-ve-come-a-long-way-from-goodbye,I've Come A Long Way From Goodbye,ledger-cleanup
i-ve-come-to-say-goodbye,I've Come To Say Goodbye,ledger-cleanup
i-ve-cried-the-blue-right-out-of-my-eyes,I've Cried The Blue Right Out Of My Eyes,ledger-cleanup
i-ve-forgotten-you-1,I've Forgotten You,ledger-cleanup
i-ve-got-a-heart-full-of-you,I've Got A Heart Full Of You,ledger-cleanup
i-ve-got-a-new-road-under-my-wheels,I've Got A New Road Under My Wheels,ledger-cleanup
i-ve-got-a-picture-of-us-on-my-mind,I've Got A Picture Of Us On My Mind,ledger-cleanup
i-ve-got-a-winner-in-you,I've Got A Winner In You,ledger-cleanup
i-ve-got-all-the-heartaches-i-can-handle,I've Got All The Heartaches I Can Handle,ledger-cleanup
i-ve-got-it-bad-for-you,I've Got It Bad For You,ledger-cleanup
i-ve-got-just-the-thing-for-you,I've Got Just The Thing For You,ledger-cleanup
i-ve-got-mexico,I've Got Mexico,ledger-cleanup
i-ve-got-precious-memories,I've Got Precious Memories,ledger-cleanup
i-ve-got-texas-in-my-heart,I've Got Texas In My Heart,ledger-cleanup
i-ve-got-that-old-time-religion-in-my-heart,I've Got That Old Time Religion In My Heart,ledger-cleanup
i-ve-got-to-change,I've Got To Change,ledger-cleanup
i-ve-got-to-have-you,I've Got To Have You,ledger-cleanup
i-ve-got-to-stop-lovin-you,I've Got To Stop Lovin' You,ledger-cleanup
i-ve-got-you-on-my-mind-again,I've Got You On My Mind Again,ledger-cleanup
i-ve-got-you-to-thank-for-that,I've Got You To Thank For That,ledger-cleanup
i-ve-had-a-beautiful-time,I've Had A Beautiful Time,ledger-cleanup
i-ve-had-you,I've Had You,ledger-cleanup
i-ve-just-found-another-reason-for-loving-you,I've Just Found Another Reason For Loving You,ledger-cleanup
i-ve-just-told-mama-goodbye,I've Just Told Mama Goodbye,ledger-cleanup
i-ve-kissed-you-my-last-time,I've Kissed You My Last Time,ledger-cleanup
i-ve-learned-to-live-with-you-and-be-alone,I've Learned To Live With You And Be Alone,ledger-cleanup
i-ve-lost-my-heart-to-you,I've Lost My Heart To You,ledger-cleanup
i-ve-loved-and-lost-again,I've Loved and Lost Again,ledger-cleanup
i-ve-loved-him-much-longer-than-you,I've Loved Him Much Longer Than You,ledger-cleanup
i-ve-loved-you-all-over-the-world,I've Loved You All Over The World,ledger-cleanup
i-ve-loved-you-all-over-the-world-1,I've Loved You All Over the World,ledger-cleanup
i-ve-loved-you-forever-it-seems,I've Loved You Forever It Seems,ledger-cleanup
i-ve-never-been-so-blue,I've Never Been So Blue,ledger-cleanup
i-ve-never-stopped-dreaming-of-you,I've Never Stopped Dreaming Of You,ledger-cleanup
i-ve-thought-of-leaving-you,I've Thought Of Leaving You,ledger-cleanup
i-ve-turned-you-to-stone,I've Turned You To Stone,ledger-cleanup
i-ve-waited-all-my-life-for-you,I've Waited All My Life For You,ledger-cleanup
i-walked-out-on-heaven,I Walked Out On Heaven,ledger-cleanup
i-wanna-be-free,I Wanna Be Free,ledger-cleanup
i-wanna-be-hugged-to-death-by-you,I Wanna Be Hugged To Death By You,ledger-cleanup
i-wanna-come-back-to-you,I Wanna Come Back To You,ledger-cleanup
i-wanna-go-to-heaven,I Wanna Go To Heaven,ledger-cleanup
i-wanna-hear-it-from-you,I Wanna Hear It From You,ledger-cleanup
i-wanna-know-i-m-goin-home,I Wanna Know I'm Goin' Home,ledger-cleanup
i-wanna-play-house-with-you,I Wanna Play House With You,ledger-cleanup
i-wanna-wake-up-with-you,I Wanna Wake Up With You,ledger-cleanup
i-want-no-one-but-you,I Want No One But You,ledger-cleanup
i-want-to-be-free,I Want To Be Free,ledger-cleanup
i-want-to-be-with-you-always,I Want To Be With You Always,ledger-cleanup
i-want-to-carry-your-sweet-memories,I Want To Carry Your Sweet Memories,ledger-cleanup
i-want-to-do-thy-will-oh-lord,I Want To Do Thy Will Oh Lord,ledger-cleanup
i-want-to-go-home-aka-sloop-john-b,I Want To Go Home (aka Sloop John B),ledger-cleanup
i-want-to-hear-it-from-you,I Want To Hear It From You,ledger-cleanup
i-want-to-know-you-before-we-make-love,I Want To Know You Before We Make Love,ledger-cleanup
i-want-to-walk-you-home,I Want To Walk You Home,ledger-cleanup
i-want-to-with-you,I Want To With You,ledger-cleanup
i-want-you-back-again,I Want You Back Again,ledger-cleanup
i-want-you-free,I Want You Free,ledger-cleanup
i-want-you-i-need-you-i-love-you,I Want You I Need You I Love You,ledger-cleanup
i-want-you-with-me,I Want You With Me,ledger-cleanup
i-was-coming-home-to-you,I Was Coming Home To You,ledger-cleanup
i-was-losing-you,I Was Losing You,ledger-cleanup
i-washed-my-face-in-the-morning-dew,I Washed My Face In The Morning Dew,ledger-cleanup
i-watched-an-angel-going-through-hell,I Watched An Angel (Going Through Hell),ledger-cleanup
i-watched-my-dream-world-crumble-like-clay,I Watched My Dream World Crumble Like Clay,ledger-cleanup
i-went-down-a-beggar-but-i-came-up-a-millionaire,I Went Down A Beggar But I Came Up A Millionaire,ledger-cleanup
i-will,I Will,ledger-cleanup
i-will-1,I Will,ledger-cleanup
i-will-always,I Will Always,ledger-cleanup
i-will-be-home-again,I Will Be Home Again,ledger-cleanup
i-will-cross-o-er-the-river,I Will Cross O'er the River,ledger-cleanup
i-will-glory-in-the-cross,I Will Glory In The Cross,ledger-cleanup
i-will-pilot-thee,I Will Pilot Thee,ledger-cleanup
i-will-take-care-of-you,I Will Take Care Of You,ledger-cleanup
i-wish-i-could-fall-in-love-again,I Wish I Could Fall in Love Again,ledger-cleanup
i-wish-i-could-fall-in-love-today,I Wish I Could Fall In Love Today,ledger-cleanup
i-wish-i-could-say-no-to-you,I Wish I Could Say No To You,ledger-cleanup
i-wish-i-could-write-you-a-song,I Wish I Could Write You A Song,ledger-cleanup
i-wish-i-didnt-love-you-so,I Wish I Didn’t Love You So,ledger-cleanup
i-wish-i-had-never-seen-sunshine,I Wish I Had Never Seen Sunshine,ledger-cleanup
i-wish-i-had-something,I Wish I Had Something,ledger-cleanup
i-wish-i-was-crazy-again,I Wish I Was Crazy Again,ledger-cleanup
i-wish-you-could-have-turned-my-head,I Wish You Could Have Turned My Head,ledger-cleanup
i-wish-you-were-here-oh-my-darlin,I Wish You Were Here (Oh My Darlin'),ledger-cleanup
i-wish-you-were-more-like-your-memory,I Wish You Were More Like Your Memory,ledger-cleanup
i-wish-you-would-leave-me-alone,I Wish You Would Leave Me Alone,ledger-cleanup
i-won-t-be-home-no-more,I Won't Be Home No More,ledger-cleanup
i-won-t-be-needing-you,I Won't Be Needing You,ledger-cleanup
i-won-t-cheat-on-you-again,I Won't Cheat On You Again,ledger-cleanup
i-won-t-forget-you,I Won't Forget You,ledger-cleanup
i-won-t-get-over-losing-you,I Won't Get Over Losing You,ledger-cleanup
i-won-t-get-over-you,I Won't Get Over You,ledger-cleanup
i-won-t-give-up-on-you,I Won't Give Up On You,ledger-cleanup
i-won-t-go-hunting-with-you-jake,I Won't Go Hunting With you Jake,ledger-cleanup
i-won-t-need-you-anymore,I Won't Need You Anymore,ledger-cleanup
i-wonder,I Wonder,ledger-cleanup
i-wonder-if-i-ever-said-goodbye,I Wonder If I Ever Said Goodbye,ledger-cleanup
i-wonder-if-the-angels-could-use-another-singer,I Wonder If The Angels Could Use Another Singer,ledger-cleanup
i-wonder-if-you-know,I Wonder If You Know,ledger-cleanup
i-wonder-if-you-told-her-about-me,I Wonder If You Told Her About Me,ledger-cleanup
i-wonder-where-i-ll-find-you-at-tonight,I Wonder Where I'll Find You At Tonight,ledger-cleanup
i-wonder-where-ill-find-you-at-tonight,I Wonder Where I’ll Find You At Tonight,ledger-cleanup
i-wonder-who-s-building-the-bridge,I Wonder Who's Building The Bridge,ledger-cleanup
i-wonder-who-s-missing-you-now,I Wonder Who's Missing You Now,ledger-cleanup
i-wonder-why-i-worry-over-you,I Wonder Why I Worry Over You,ledger-cleanup
i-would-crawl-all-the-way-to-the-river,I Would Crawl All The Way To The River,ledger-cleanup
i-would-do-anything-for-you,I Would Do Anything For You,ledger-cleanup
i-would-like-to-see-you-again,I Would Like To See You Again,ledger-cleanup
i-wouldn-t-change-a-thing-about-you,I Wouldn't Change A Thing About You,ledger-cleanup
i-wouldn-t-have-you-any-other-way,I Wouldn't Have You Any Other Way,ledger-cleanup
i-wouldn-t-take-a-million-dollars-for-a-single-maple-leaf,I Wouldn't Take A Million Dollars For A Single Maple Leaf,ledger-cleanup
i-wouldn-t-want-you-any-other-way,I Wouldn't Want You Any Other Way,ledger-cleanup
icy-blue-heart,Icy Blue Heart,ledger-cleanup
id-like-to-teach-the-world-to-sing,I’d Like To Teach The World To Sing,ledger-cleanup
ida-red-likes-the-boogie,Ida Red Likes The Boogie,ledger-cleanup
if-anything-ever-happened-to-you,If Anything Ever Happened To You,ledger-cleanup
if-anything-happened-to-you,If Anything Happened To You,ledger-cleanup
if-crying-would-make-you-here,If Crying Would Make You Here,ledger-cleanup
if-god-can-forgive-you-so-can-i,If God Can Forgive You So Can I,ledger-cleanup
if-heartaches-is-the-fashion,If Heartaches Is The Fashion,ledger-cleanup
if-heartaches-were-wine,If Heartaches Were Wine,ledger-cleanup
if-heaven-aint-a-lot-like-dixie,If Heaven Ain’t A Lot Like Dixie,ledger-cleanup
if-her-blue-eyes-don-t-get-you,If Her Blue Eyes Don't Get You,ledger-cleanup
if-hollywood-don-t-need-you,If Hollywood Don't Need You,ledger-cleanup
if-i-can-dream,If I Can Dream,ledger-cleanup
if-i-can-help-somebody,If I Can Help Somebody,ledger-cleanup
if-i-cant-have-all-of-you,If I Can’t Have All Of You,ledger-cleanup
if-i-could-just-get-over-you,If I Could Just Get Over You,ledger-cleanup
if-i-could-just-see-you-now,If I Could Just See You Now,ledger-cleanup
if-i-could-only-dance-with-you,If I Could Only Dance With You,ledger-cleanup
if-i-could-put-them-all-together-i-d-have-you,If I Could Put Them All Together I'd Have You,ledger-cleanup
